Date,County,Metrics,Values
2020-06-20,Arenac,Cases_7-Day,34.0
2020-06-21,Arenac,Cases_7-Day,34.0
2020-06-22,Arenac,Cases_7-Day,34.0
2020-06-23,Arenac,Cases_7-Day,34.0
2020-06-24,Arenac,Cases_7-Day,34.0
2020-06-25,Arenac,Cases_7-Day,34.0
2020-06-26,Arenac,Cases_7-Day,34.0
2020-06-27,Arenac,Cases_7-Day,34.0
2020-06-28,Arenac,Cases_7-Day,34.142857142857146
2020-06-29,Arenac,Cases_7-Day,34.142857142857146
2020-06-30,Arenac,Cases_7-Day,34.142857142857146
2020-07-01,Arenac,Cases_7-Day,34.285714285714285
2020-07-02,Arenac,Cases_7-Day,34.285714285714285
2020-07-03,Arenac,Cases_7-Day,34.285714285714285
2020-07-04,Arenac,Cases_7-Day,34.285714285714285
2020-07-05,Arenac,Cases_7-Day,34.142857142857146
2020-07-06,Arenac,Cases_7-Day,34.142857142857146
2020-07-07,Arenac,Cases_7-Day,34.142857142857146
2020-07-08,Arenac,Cases_7-Day,34.0
2020-07-09,Arenac,Cases_7-Day,34.0
2020-07-10,Arenac,Cases_7-Day,34.0
2020-07-11,Arenac,Cases_7-Day,34.0
2020-07-12,Arenac,Cases_7-Day,34.0
2020-07-13,Arenac,Cases_7-Day,34.0
2020-07-14,Arenac,Cases_7-Day,34.0
2020-07-15,Arenac,Cases_7-Day,34.0
2020-07-16,Arenac,Cases_7-Day,34.0
2020-07-17,Arenac,Cases_7-Day,34.0
2020-07-18,Arenac,Cases_7-Day,34.142857142857146
2020-07-19,Arenac,Cases_7-Day,34.285714285714285
2020-07-20,Arenac,Cases_7-Day,34.42857142857143
2020-07-21,Arenac,Cases_7-Day,34.57142857142857
2020-07-22,Arenac,Cases_7-Day,34.714285714285715
2020-07-23,Arenac,Cases_7-Day,34.857142857142854
2020-07-24,Arenac,Cases_7-Day,35.142857142857146
2020-07-25,Arenac,Cases_7-Day,35.285714285714285
2020-07-26,Arenac,Cases_7-Day,35.42857142857143
2020-07-27,Arenac,Cases_7-Day,35.714285714285715
2020-07-28,Arenac,Cases_7-Day,35.857142857142854
2020-07-29,Arenac,Cases_7-Day,36.0
2020-07-30,Arenac,Cases_7-Day,36.142857142857146
2020-07-31,Arenac,Cases_7-Day,36.142857142857146
2020-08-01,Arenac,Cases_7-Day,36.142857142857146
2020-08-02,Arenac,Cases_7-Day,36.142857142857146
2020-08-03,Arenac,Cases_7-Day,36.142857142857146
2020-08-04,Arenac,Cases_7-Day,36.285714285714285
2020-08-05,Arenac,Cases_7-Day,36.42857142857143
2020-08-06,Arenac,Cases_7-Day,36.57142857142857
2020-08-07,Arenac,Cases_7-Day,36.714285714285715
2020-08-08,Arenac,Cases_7-Day,36.857142857142854
2020-08-09,Arenac,Cases_7-Day,37.142857142857146
2020-08-10,Arenac,Cases_7-Day,37.285714285714285
2020-08-11,Arenac,Cases_7-Day,37.57142857142857
2020-08-12,Arenac,Cases_7-Day,37.857142857142854
2020-08-13,Arenac,Cases_7-Day,38.285714285714285
2020-08-14,Arenac,Cases_7-Day,38.714285714285715
2020-08-15,Arenac,Cases_7-Day,39.142857142857146
2020-08-16,Arenac,Cases_7-Day,39.714285714285715
2020-08-17,Arenac,Cases_7-Day,40.285714285714285
2020-08-18,Arenac,Cases_7-Day,40.714285714285715
2020-08-19,Arenac,Cases_7-Day,41.142857142857146
2020-08-20,Arenac,Cases_7-Day,41.42857142857143
2020-08-21,Arenac,Cases_7-Day,41.857142857142854
2020-08-22,Arenac,Cases_7-Day,42.285714285714285
2020-08-23,Arenac,Cases_7-Day,42.42857142857143
2020-08-24,Arenac,Cases_7-Day,42.857142857142854
2020-08-25,Arenac,Cases_7-Day,43.285714285714285
2020-08-26,Arenac,Cases_7-Day,43.857142857142854
2020-08-27,Arenac,Cases_7-Day,44.42857142857143
2020-08-28,Arenac,Cases_7-Day,45.0
2020-08-29,Arenac,Cases_7-Day,45.57142857142857
2020-08-30,Arenac,Cases_7-Day,46.42857142857143
2020-08-31,Arenac,Cases_7-Day,47.57142857142857
2020-09-01,Arenac,Cases_7-Day,48.714285714285715
2020-09-02,Arenac,Cases_7-Day,49.714285714285715
2020-09-03,Arenac,Cases_7-Day,50.714285714285715
2020-09-04,Arenac,Cases_7-Day,51.857142857142854
2020-09-05,Arenac,Cases_7-Day,53.42857142857143
2020-09-07,Arenac,Cases_7-Day,54.714285714285715
2020-09-08,Arenac,Cases_7-Day,55.57142857142857
2020-09-09,Arenac,Cases_7-Day,56.42857142857143
2020-09-10,Arenac,Cases_7-Day,57.285714285714285
2020-09-11,Arenac,Cases_7-Day,58.142857142857146
2020-09-12,Arenac,Cases_7-Day,58.714285714285715
2020-09-14,Arenac,Cases_7-Day,58.857142857142854
2020-09-15,Arenac,Cases_7-Day,59.285714285714285
2020-09-16,Arenac,Cases_7-Day,59.42857142857143
2020-09-17,Arenac,Cases_7-Day,59.57142857142857
2020-09-18,Arenac,Cases_7-Day,59.857142857142854
2020-09-19,Arenac,Cases_7-Day,60.42857142857143
2020-09-21,Arenac,Cases_7-Day,61.0
2020-09-22,Arenac,Cases_7-Day,61.42857142857143
2020-09-23,Arenac,Cases_7-Day,61.714285714285715
2020-09-24,Arenac,Cases_7-Day,62.142857142857146
2020-09-25,Arenac,Cases_7-Day,62.57142857142857
2020-09-26,Arenac,Cases_7-Day,63.0
2020-09-28,Arenac,Cases_7-Day,63.142857142857146
2020-09-29,Arenac,Cases_7-Day,63.285714285714285
2020-09-30,Arenac,Cases_7-Day,63.714285714285715
2020-10-01,Arenac,Cases_7-Day,64.14285714285714
2020-10-02,Arenac,Cases_7-Day,64.71428571428571
2020-10-03,Arenac,Cases_7-Day,65.28571428571429
2020-10-05,Arenac,Cases_7-Day,66.14285714285714
2020-10-06,Arenac,Cases_7-Day,67.0
2020-10-07,Arenac,Cases_7-Day,67.85714285714286
2020-10-08,Arenac,Cases_7-Day,68.57142857142857
2020-10-09,Arenac,Cases_7-Day,69.71428571428571
2020-10-10,Arenac,Cases_7-Day,70.71428571428571
2020-10-12,Arenac,Cases_7-Day,71.85714285714286
2020-10-13,Arenac,Cases_7-Day,72.57142857142857
2020-10-14,Arenac,Cases_7-Day,73.57142857142857
2020-10-15,Arenac,Cases_7-Day,74.57142857142857
2020-10-16,Arenac,Cases_7-Day,75.57142857142857
2020-10-17,Arenac,Cases_7-Day,76.42857142857143
2020-10-19,Arenac,Cases_7-Day,77.28571428571429
2020-10-20,Arenac,Cases_7-Day,78.14285714285714
2020-10-21,Arenac,Cases_7-Day,79.0
2020-10-22,Arenac,Cases_7-Day,79.57142857142857
2020-10-23,Arenac,Cases_7-Day,80.28571428571429
2020-10-24,Arenac,Cases_7-Day,81.14285714285714
2020-10-26,Arenac,Cases_7-Day,82.14285714285714
2020-10-27,Arenac,Cases_7-Day,83.28571428571429
2020-10-28,Arenac,Cases_7-Day,84.85714285714286
2020-10-29,Arenac,Cases_7-Day,87.42857142857143
2020-10-30,Arenac,Cases_7-Day,89.85714285714286
2020-10-31,Arenac,Cases_7-Day,92.42857142857143
2020-11-02,Arenac,Cases_7-Day,95.85714285714286
2020-11-03,Arenac,Cases_7-Day,99.14285714285714
2020-11-04,Arenac,Cases_7-Day,102.57142857142857
2020-11-05,Arenac,Cases_7-Day,106.0
2020-11-06,Arenac,Cases_7-Day,109.28571428571429
2020-11-09,Arenac,Cases_7-Day,114.71428571428571
2020-11-10,Arenac,Cases_7-Day,121.57142857142857
2020-11-11,Arenac,Cases_7-Day,129.14285714285714
2020-11-12,Arenac,Cases_7-Day,137.42857142857142
2020-11-13,Arenac,Cases_7-Day,147.0
2020-11-14,Arenac,Cases_7-Day,157.85714285714286
2020-11-16,Arenac,Cases_7-Day,170.71428571428572
2020-11-17,Arenac,Cases_7-Day,183.14285714285714
2020-11-18,Arenac,Cases_7-Day,196.14285714285714
2020-11-19,Arenac,Cases_7-Day,208.85714285714286
2020-11-20,Arenac,Cases_7-Day,222.42857142857142
2020-11-21,Arenac,Cases_7-Day,236.0
2020-11-23,Arenac,Cases_7-Day,253.28571428571428
2020-11-24,Arenac,Cases_7-Day,269.42857142857144
2020-11-25,Arenac,Cases_7-Day,285.42857142857144
2020-11-27,Arenac,Cases_7-Day,304.0
2020-11-28,Arenac,Cases_7-Day,322.85714285714283
2020-11-30,Arenac,Cases_7-Day,343.0
2020-12-01,Arenac,Cases_7-Day,363.7142857142857
2020-12-02,Arenac,Cases_7-Day,379.42857142857144
2020-12-03,Arenac,Cases_7-Day,394.42857142857144
2020-12-04,Arenac,Cases_7-Day,408.7142857142857
2020-12-05,Arenac,Cases_7-Day,420.0
2020-12-07,Arenac,Cases_7-Day,431.7142857142857
2020-12-08,Arenac,Cases_7-Day,441.57142857142856
2020-12-09,Arenac,Cases_7-Day,450.14285714285717
2020-12-10,Arenac,Cases_7-Day,458.7142857142857
2020-12-11,Arenac,Cases_7-Day,467.2857142857143
2020-12-12,Arenac,Cases_7-Day,475.85714285714283
2020-12-14,Arenac,Cases_7-Day,483.85714285714283
2020-12-15,Arenac,Cases_7-Day,490.42857142857144
2020-12-16,Arenac,Cases_7-Day,495.57142857142856
2020-12-17,Arenac,Cases_7-Day,500.57142857142856
2020-03-10,Baraga,Cases_7-Day,0.0
2020-03-11,Baraga,Cases_7-Day,0.0
2020-03-12,Baraga,Cases_7-Day,0.0
2020-03-13,Baraga,Cases_7-Day,0.0
2020-03-14,Baraga,Cases_7-Day,0.0
2020-03-15,Baraga,Cases_7-Day,0.0
2020-03-16,Baraga,Cases_7-Day,0.0
2020-03-17,Baraga,Cases_7-Day,0.0
2020-03-18,Baraga,Cases_7-Day,0.0
2020-03-19,Baraga,Cases_7-Day,0.0
2020-03-20,Baraga,Cases_7-Day,0.0
2020-03-21,Baraga,Cases_7-Day,0.0
2020-03-22,Baraga,Cases_7-Day,0.0
2020-03-23,Baraga,Cases_7-Day,0.0
2020-03-24,Baraga,Cases_7-Day,0.0
2020-03-25,Baraga,Cases_7-Day,0.0
2020-03-26,Baraga,Cases_7-Day,0.0
2020-03-27,Baraga,Cases_7-Day,0.0
2020-03-28,Baraga,Cases_7-Day,0.0
2020-03-29,Baraga,Cases_7-Day,0.0
2020-03-30,Baraga,Cases_7-Day,0.0
2020-03-31,Baraga,Cases_7-Day,0.0
2020-04-01,Baraga,Cases_7-Day,0.0
2020-04-02,Baraga,Cases_7-Day,0.0
2020-04-03,Baraga,Cases_7-Day,0.0
2020-04-04,Baraga,Cases_7-Day,0.0
2020-04-05,Baraga,Cases_7-Day,0.0
2020-04-06,Baraga,Cases_7-Day,0.0
2020-04-07,Baraga,Cases_7-Day,0.0
2020-04-08,Baraga,Cases_7-Day,0.0
2020-04-09,Baraga,Cases_7-Day,0.0
2020-04-10,Baraga,Cases_7-Day,0.0
2020-04-11,Baraga,Cases_7-Day,0.0
2020-04-12,Baraga,Cases_7-Day,0.0
2020-04-13,Baraga,Cases_7-Day,0.0
2020-04-14,Baraga,Cases_7-Day,0.0
2020-04-15,Baraga,Cases_7-Day,0.0
2020-04-16,Baraga,Cases_7-Day,0.14285714285714285
2020-04-17,Baraga,Cases_7-Day,0.14285714285714285
2020-04-18,Baraga,Cases_7-Day,0.14285714285714285
2020-04-19,Baraga,Cases_7-Day,0.14285714285714285
2020-04-20,Baraga,Cases_7-Day,0.14285714285714285
2020-04-21,Baraga,Cases_7-Day,0.14285714285714285
2020-04-22,Baraga,Cases_7-Day,0.14285714285714285
2020-04-23,Baraga,Cases_7-Day,0.0
2020-04-24,Baraga,Cases_7-Day,0.0
2020-04-25,Baraga,Cases_7-Day,0.0
2020-04-26,Baraga,Cases_7-Day,0.0
2020-04-27,Baraga,Cases_7-Day,0.0
2020-04-28,Baraga,Cases_7-Day,0.0
2020-04-29,Baraga,Cases_7-Day,0.0
2020-04-30,Baraga,Cases_7-Day,0.0
2020-05-01,Baraga,Cases_7-Day,0.14285714285714285
2020-05-02,Baraga,Cases_7-Day,0.2857142857142857
2020-05-03,Baraga,Cases_7-Day,0.42857142857142855
2020-05-04,Baraga,Cases_7-Day,0.5714285714285714
2020-05-05,Baraga,Cases_7-Day,0.7142857142857143
2020-05-06,Baraga,Cases_7-Day,0.8571428571428571
2020-05-07,Baraga,Cases_7-Day,1.0
2020-05-08,Baraga,Cases_7-Day,1.0
2020-05-09,Baraga,Cases_7-Day,1.0
2020-05-10,Baraga,Cases_7-Day,1.0
2020-05-11,Baraga,Cases_7-Day,1.0
2020-05-12,Baraga,Cases_7-Day,1.0
2020-05-13,Baraga,Cases_7-Day,1.0
2020-05-14,Baraga,Cases_7-Day,1.0
2020-05-15,Baraga,Cases_7-Day,1.0
2020-05-16,Baraga,Cases_7-Day,1.0
2020-05-17,Baraga,Cases_7-Day,1.0
2020-05-18,Baraga,Cases_7-Day,1.0
2020-05-19,Baraga,Cases_7-Day,1.0
2020-05-20,Baraga,Cases_7-Day,1.0
2020-05-21,Baraga,Cases_7-Day,1.0
2020-05-22,Baraga,Cases_7-Day,1.0
2020-05-23,Baraga,Cases_7-Day,1.0
2020-05-24,Baraga,Cases_7-Day,1.0
2020-05-25,Baraga,Cases_7-Day,1.0
2020-05-26,Baraga,Cases_7-Day,1.0
2020-05-27,Baraga,Cases_7-Day,1.0
2020-05-28,Baraga,Cases_7-Day,1.0
2020-05-29,Baraga,Cases_7-Day,1.0
2020-05-30,Baraga,Cases_7-Day,1.0
2020-05-31,Baraga,Cases_7-Day,1.0
2020-06-01,Baraga,Cases_7-Day,1.0
2020-06-02,Baraga,Cases_7-Day,1.0
2020-06-03,Baraga,Cases_7-Day,1.0
2020-06-04,Baraga,Cases_7-Day,1.0
2020-06-05,Baraga,Cases_7-Day,1.0
2020-06-06,Baraga,Cases_7-Day,1.0
2020-06-07,Baraga,Cases_7-Day,1.0
2020-06-08,Baraga,Cases_7-Day,1.0
2020-06-09,Baraga,Cases_7-Day,1.0
2020-06-10,Baraga,Cases_7-Day,1.0
2020-06-11,Baraga,Cases_7-Day,1.0
2020-06-12,Baraga,Cases_7-Day,1.0
2020-06-13,Baraga,Cases_7-Day,1.0
2020-06-14,Baraga,Cases_7-Day,1.0
2020-06-15,Baraga,Cases_7-Day,1.0
2020-06-16,Baraga,Cases_7-Day,1.0
2020-06-17,Baraga,Cases_7-Day,1.0
2020-06-18,Baraga,Cases_7-Day,1.0
2020-06-19,Baraga,Cases_7-Day,1.0
2020-06-20,Baraga,Cases_7-Day,1.0
2020-06-21,Baraga,Cases_7-Day,1.0
2020-06-22,Baraga,Cases_7-Day,1.0
2020-06-23,Baraga,Cases_7-Day,1.0
2020-06-24,Baraga,Cases_7-Day,1.0
2020-06-25,Baraga,Cases_7-Day,1.0
2020-06-26,Baraga,Cases_7-Day,1.4285714285714286
2020-06-27,Baraga,Cases_7-Day,1.8571428571428572
2020-06-28,Baraga,Cases_7-Day,2.2857142857142856
2020-06-29,Baraga,Cases_7-Day,2.857142857142857
2020-06-30,Baraga,Cases_7-Day,3.4285714285714284
2020-07-01,Baraga,Cases_7-Day,4.0
2020-07-02,Baraga,Cases_7-Day,4.571428571428571
2020-07-03,Baraga,Cases_7-Day,4.714285714285714
2020-07-04,Baraga,Cases_7-Day,4.857142857142857
2020-07-05,Baraga,Cases_7-Day,5.0
2020-07-06,Baraga,Cases_7-Day,5.0
2020-07-07,Baraga,Cases_7-Day,5.0
2020-07-08,Baraga,Cases_7-Day,5.0
2020-07-09,Baraga,Cases_7-Day,5.0
2020-07-10,Baraga,Cases_7-Day,5.0
2020-07-11,Baraga,Cases_7-Day,5.0
2020-07-12,Baraga,Cases_7-Day,5.0
2020-07-13,Baraga,Cases_7-Day,5.0
2020-07-14,Baraga,Cases_7-Day,5.142857142857143
2020-07-15,Baraga,Cases_7-Day,5.142857142857143
2020-07-16,Baraga,Cases_7-Day,5.142857142857143
2020-07-17,Baraga,Cases_7-Day,5.142857142857143
2020-07-18,Baraga,Cases_7-Day,5.142857142857143
2020-07-19,Baraga,Cases_7-Day,5.142857142857143
2020-07-20,Baraga,Cases_7-Day,5.142857142857143
2020-07-21,Baraga,Cases_7-Day,5.0
2020-07-22,Baraga,Cases_7-Day,5.0
2020-07-23,Baraga,Cases_7-Day,5.0
2020-07-24,Baraga,Cases_7-Day,5.0
2020-07-25,Baraga,Cases_7-Day,5.0
2020-07-26,Baraga,Cases_7-Day,5.0
2020-07-27,Baraga,Cases_7-Day,5.0
2020-07-28,Baraga,Cases_7-Day,5.0
2020-07-29,Baraga,Cases_7-Day,5.0
2020-07-30,Baraga,Cases_7-Day,5.0
2020-07-31,Baraga,Cases_7-Day,5.0
2020-08-01,Baraga,Cases_7-Day,5.0
2020-08-02,Baraga,Cases_7-Day,5.0
2020-08-03,Baraga,Cases_7-Day,5.0
2020-08-04,Baraga,Cases_7-Day,5.0
2020-08-05,Baraga,Cases_7-Day,5.0
2020-08-06,Baraga,Cases_7-Day,5.0
2020-08-07,Baraga,Cases_7-Day,5.0
2020-08-08,Baraga,Cases_7-Day,5.0
2020-08-09,Baraga,Cases_7-Day,5.0
2020-08-10,Baraga,Cases_7-Day,5.0
2020-08-11,Baraga,Cases_7-Day,5.0
2020-08-12,Baraga,Cases_7-Day,5.0
2020-08-13,Baraga,Cases_7-Day,5.0
2020-08-14,Baraga,Cases_7-Day,5.0
2020-08-15,Baraga,Cases_7-Day,5.0
2020-08-16,Baraga,Cases_7-Day,5.0
2020-08-17,Baraga,Cases_7-Day,5.0
2020-08-18,Baraga,Cases_7-Day,5.142857142857143
2020-08-19,Baraga,Cases_7-Day,5.285714285714286
2020-08-20,Baraga,Cases_7-Day,5.428571428571429
2020-08-21,Baraga,Cases_7-Day,5.571428571428571
2020-08-22,Baraga,Cases_7-Day,5.714285714285714
2020-08-23,Baraga,Cases_7-Day,5.857142857142857
2020-08-24,Baraga,Cases_7-Day,6.0
2020-08-25,Baraga,Cases_7-Day,6.0
2020-08-26,Baraga,Cases_7-Day,6.0
2020-08-27,Baraga,Cases_7-Day,6.0
2020-08-28,Baraga,Cases_7-Day,6.0
2020-08-29,Baraga,Cases_7-Day,6.0
2020-08-30,Baraga,Cases_7-Day,6.0
2020-08-31,Baraga,Cases_7-Day,6.0
2020-09-28,Baraga,Cases_7-Day,8.285714285714286
2020-09-29,Baraga,Cases_7-Day,11.142857142857142
2020-09-30,Baraga,Cases_7-Day,14.142857142857142
2020-10-01,Baraga,Cases_7-Day,17.571428571428573
2020-10-02,Baraga,Cases_7-Day,21.142857142857142
2020-10-03,Baraga,Cases_7-Day,25.285714285714285
2020-10-05,Baraga,Cases_7-Day,29.428571428571427
2020-10-06,Baraga,Cases_7-Day,31.428571428571427
2020-10-07,Baraga,Cases_7-Day,33.0
2020-10-08,Baraga,Cases_7-Day,35.142857142857146
2020-10-09,Baraga,Cases_7-Day,37.0
2020-10-10,Baraga,Cases_7-Day,39.142857142857146
2020-10-12,Baraga,Cases_7-Day,40.714285714285715
2020-10-13,Baraga,Cases_7-Day,42.285714285714285
2020-10-14,Baraga,Cases_7-Day,44.142857142857146
2020-10-15,Baraga,Cases_7-Day,46.142857142857146
2020-10-16,Baraga,Cases_7-Day,47.714285714285715
2020-10-17,Baraga,Cases_7-Day,49.285714285714285
2020-10-19,Baraga,Cases_7-Day,51.142857142857146
2020-10-20,Baraga,Cases_7-Day,53.42857142857143
2020-10-21,Baraga,Cases_7-Day,55.714285714285715
2020-10-22,Baraga,Cases_7-Day,58.0
2020-10-23,Baraga,Cases_7-Day,59.857142857142854
2020-10-24,Baraga,Cases_7-Day,61.857142857142854
2020-10-26,Baraga,Cases_7-Day,64.14285714285714
2020-10-27,Baraga,Cases_7-Day,66.42857142857143
2020-10-28,Baraga,Cases_7-Day,70.0
2020-10-29,Baraga,Cases_7-Day,74.14285714285714
2020-10-30,Baraga,Cases_7-Day,78.57142857142857
2020-10-31,Baraga,Cases_7-Day,84.42857142857143
2020-11-02,Baraga,Cases_7-Day,90.42857142857143
2020-11-03,Baraga,Cases_7-Day,97.42857142857143
2020-11-04,Baraga,Cases_7-Day,104.85714285714286
2020-11-05,Baraga,Cases_7-Day,112.71428571428571
2020-11-06,Baraga,Cases_7-Day,120.57142857142857
2020-11-09,Baraga,Cases_7-Day,132.0
2020-11-10,Baraga,Cases_7-Day,144.0
2020-11-11,Baraga,Cases_7-Day,159.57142857142858
2020-11-12,Baraga,Cases_7-Day,179.0
2020-11-13,Baraga,Cases_7-Day,196.85714285714286
2020-11-14,Baraga,Cases_7-Day,213.71428571428572
2020-11-16,Baraga,Cases_7-Day,232.57142857142858
2020-11-17,Baraga,Cases_7-Day,249.71428571428572
2020-11-18,Baraga,Cases_7-Day,266.7142857142857
2020-11-19,Baraga,Cases_7-Day,281.0
2020-11-20,Baraga,Cases_7-Day,292.14285714285717
2020-11-21,Baraga,Cases_7-Day,303.57142857142856
2020-11-23,Baraga,Cases_7-Day,316.14285714285717
2020-11-24,Baraga,Cases_7-Day,327.0
2020-11-25,Baraga,Cases_7-Day,338.7142857142857
2020-11-27,Baraga,Cases_7-Day,354.14285714285717
2020-11-28,Baraga,Cases_7-Day,366.7142857142857
2020-11-30,Baraga,Cases_7-Day,377.2857142857143
2020-12-01,Baraga,Cases_7-Day,389.0
2020-12-02,Baraga,Cases_7-Day,399.14285714285717
2020-12-03,Baraga,Cases_7-Day,408.85714285714283
2020-12-04,Baraga,Cases_7-Day,415.2857142857143
2020-12-05,Baraga,Cases_7-Day,416.42857142857144
2020-12-07,Baraga,Cases_7-Day,419.42857142857144
2020-12-08,Baraga,Cases_7-Day,423.57142857142856
2020-12-09,Baraga,Cases_7-Day,427.2857142857143
2020-12-10,Baraga,Cases_7-Day,430.7142857142857
2020-12-11,Baraga,Cases_7-Day,435.42857142857144
2020-12-12,Baraga,Cases_7-Day,440.7142857142857
2020-12-14,Baraga,Cases_7-Day,444.7142857142857
2020-12-15,Baraga,Cases_7-Day,448.2857142857143
2020-12-16,Baraga,Cases_7-Day,450.57142857142856
2020-12-17,Baraga,Cases_7-Day,452.85714285714283
2020-03-10,Barry,Cases_7-Day,0.0
2020-03-11,Barry,Cases_7-Day,0.0
2020-03-12,Barry,Cases_7-Day,0.0
2020-03-13,Barry,Cases_7-Day,0.0
2020-03-14,Barry,Cases_7-Day,0.0
2020-03-15,Barry,Cases_7-Day,0.0
2020-03-16,Barry,Cases_7-Day,0.0
2020-03-17,Barry,Cases_7-Day,0.0
2020-03-18,Barry,Cases_7-Day,0.0
2020-03-19,Barry,Cases_7-Day,0.0
2020-03-20,Barry,Cases_7-Day,0.0
2020-03-21,Barry,Cases_7-Day,0.14285714285714285
2020-03-22,Barry,Cases_7-Day,0.2857142857142857
2020-03-23,Barry,Cases_7-Day,0.42857142857142855
2020-03-24,Barry,Cases_7-Day,0.5714285714285714
2020-03-25,Barry,Cases_7-Day,0.7142857142857143
2020-03-26,Barry,Cases_7-Day,0.8571428571428571
2020-03-27,Barry,Cases_7-Day,1.0
2020-03-28,Barry,Cases_7-Day,1.0
2020-03-29,Barry,Cases_7-Day,1.0
2020-03-30,Barry,Cases_7-Day,1.0
2020-03-31,Barry,Cases_7-Day,1.1428571428571428
2020-04-01,Barry,Cases_7-Day,1.2857142857142858
2020-04-02,Barry,Cases_7-Day,1.7142857142857142
2020-04-03,Barry,Cases_7-Day,2.2857142857142856
2020-04-04,Barry,Cases_7-Day,2.857142857142857
2020-04-05,Barry,Cases_7-Day,3.5714285714285716
2020-04-06,Barry,Cases_7-Day,4.428571428571429
2020-04-07,Barry,Cases_7-Day,5.142857142857143
2020-04-08,Barry,Cases_7-Day,5.857142857142857
2020-04-09,Barry,Cases_7-Day,6.285714285714286
2020-04-10,Barry,Cases_7-Day,6.571428571428571
2020-04-11,Barry,Cases_7-Day,7.0
2020-04-12,Barry,Cases_7-Day,7.285714285714286
2020-04-13,Barry,Cases_7-Day,7.857142857142857
2020-04-14,Barry,Cases_7-Day,8.857142857142858
2020-04-15,Barry,Cases_7-Day,10.428571428571429
2020-04-16,Barry,Cases_7-Day,12.285714285714286
2020-04-17,Barry,Cases_7-Day,14.285714285714286
2020-04-18,Barry,Cases_7-Day,16.142857142857142
2020-04-19,Barry,Cases_7-Day,18.571428571428573
2020-04-20,Barry,Cases_7-Day,20.714285714285715
2020-04-21,Barry,Cases_7-Day,22.428571428571427
2020-04-22,Barry,Cases_7-Day,23.857142857142858
2020-04-23,Barry,Cases_7-Day,25.0
2020-04-24,Barry,Cases_7-Day,26.142857142857142
2020-04-25,Barry,Cases_7-Day,27.142857142857142
2020-04-26,Barry,Cases_7-Day,27.714285714285715
2020-04-27,Barry,Cases_7-Day,28.428571428571427
2020-04-28,Barry,Cases_7-Day,29.142857142857142
2020-04-29,Barry,Cases_7-Day,30.0
2020-04-30,Barry,Cases_7-Day,31.0
2020-05-01,Barry,Cases_7-Day,32.0
2020-05-02,Barry,Cases_7-Day,33.57142857142857
2020-05-03,Barry,Cases_7-Day,34.714285714285715
2020-05-04,Barry,Cases_7-Day,35.57142857142857
2020-05-05,Barry,Cases_7-Day,36.714285714285715
2020-05-06,Barry,Cases_7-Day,37.42857142857143
2020-05-07,Barry,Cases_7-Day,38.285714285714285
2020-05-08,Barry,Cases_7-Day,39.42857142857143
2020-05-09,Barry,Cases_7-Day,40.857142857142854
2020-05-10,Barry,Cases_7-Day,42.42857142857143
2020-05-11,Barry,Cases_7-Day,44.42857142857143
2020-05-12,Barry,Cases_7-Day,46.285714285714285
2020-05-13,Barry,Cases_7-Day,48.42857142857143
2020-05-14,Barry,Cases_7-Day,50.857142857142854
2020-05-15,Barry,Cases_7-Day,52.57142857142857
2020-05-16,Barry,Cases_7-Day,53.57142857142857
2020-05-17,Barry,Cases_7-Day,54.714285714285715
2020-05-18,Barry,Cases_7-Day,55.57142857142857
2020-05-19,Barry,Cases_7-Day,56.42857142857143
2020-05-20,Barry,Cases_7-Day,56.857142857142854
2020-05-21,Barry,Cases_7-Day,56.714285714285715
2020-05-22,Barry,Cases_7-Day,56.857142857142854
2020-05-23,Barry,Cases_7-Day,57.285714285714285
2020-05-24,Barry,Cases_7-Day,57.857142857142854
2020-05-25,Barry,Cases_7-Day,58.42857142857143
2020-05-26,Barry,Cases_7-Day,58.857142857142854
2020-05-27,Barry,Cases_7-Day,59.57142857142857
2020-05-28,Barry,Cases_7-Day,60.285714285714285
2020-05-29,Barry,Cases_7-Day,61.0
2020-05-30,Barry,Cases_7-Day,61.42857142857143
2020-05-31,Barry,Cases_7-Day,61.857142857142854
2020-06-01,Barry,Cases_7-Day,62.142857142857146
2020-06-02,Barry,Cases_7-Day,62.57142857142857
2020-06-03,Barry,Cases_7-Day,62.857142857142854
2020-06-04,Barry,Cases_7-Day,63.285714285714285
2020-06-05,Barry,Cases_7-Day,64.0
2020-06-06,Barry,Cases_7-Day,65.0
2020-06-07,Barry,Cases_7-Day,65.85714285714286
2020-06-08,Barry,Cases_7-Day,66.71428571428571
2020-06-09,Barry,Cases_7-Day,67.42857142857143
2020-06-10,Barry,Cases_7-Day,68.28571428571429
2020-06-11,Barry,Cases_7-Day,69.0
2020-06-12,Barry,Cases_7-Day,69.57142857142857
2020-06-13,Barry,Cases_7-Day,69.85714285714286
2020-06-14,Barry,Cases_7-Day,70.14285714285714
2020-06-15,Barry,Cases_7-Day,70.42857142857143
2020-06-16,Barry,Cases_7-Day,70.71428571428571
2020-06-17,Barry,Cases_7-Day,71.0
2020-06-18,Barry,Cases_7-Day,71.28571428571429
2020-06-19,Barry,Cases_7-Day,71.57142857142857
2020-06-20,Barry,Cases_7-Day,71.85714285714286
2020-06-21,Barry,Cases_7-Day,72.28571428571429
2020-06-22,Barry,Cases_7-Day,72.85714285714286
2020-06-23,Barry,Cases_7-Day,73.57142857142857
